12 49	66 101
237	8 15 18 41 66 80 103 108
25	0 16 24 54 68 69 71 85 87 101 341 374 375
68	8 12 15 26 27 36 41 44 45
29	449
95	16 32 61 116 160 316
12 17	15 26 27 103
57	15 17 27 41 45 55 67 80 112 120 208
34	12 15 17 27 49 71 89 101 112 116
33	49 60 95 130
0	15 45 46
8 17 51 112	2 6 15 44 67 89 101
67	15 16 27 32 38 41 50 54 59 60 66 68 71 80 100 102 108 116 118 130 151 160 189 207 231 240 251 297 364
31	15 32 41 64 68 84 116 137
76	40 42 46 59 153 228 246
83	15 41 54 103 178
62	16 17 30 51 67 78 111 112 116 120 191 207
79	9 15 27 28 36 208 339 529
80	10 12 25 112 120 259
40	15 79 82
6	51 116
15 36 50 66 184	0 1 2 6 8 15 16 38 44 46 54 67 68 80 88 153 155 307
44	7 14 24 27 62 66 68 150 160 197 347 370
55	38 67
1	13 41 47
15 92 195	11 15 64 68 84 108 117 187 282 350
62	9 16 28 32 54 61 71 94 133 180 181 202 275
111	17 76 88 91 463 464
6 45 104	15 16 24 27 28 30 31 41 78 84 116 135 218
54	0 15 32 39 41 54 61 94 321
83	8 9
41 107	15 17 30 32 68 69 75 77 78 84 87 119 120 142 156 162 191 198 271
32	6 46 48 60 85 130 272
1	60
127	213 270
29 123	10 15 16 32 54 64 68 89 91 116 136 178
1	15 24 80 85 161 256 265
32	99 180
46 123	8 16 38 47 101 189 219 286
51	30 51 67 156
170	15 23 27 45 46 49 76 100 102 433
80	12 15 38 44 67
54	8 27 48 77 126 195 250
121	15 119 216 280 383
0	6 32 33 127 573
17 34	12 15 26 27 43 45 71 89 101
0	135 148 150 261 341 476
6	16 111
105	27 38 85 150 207
36	185
59	60 124 195
17	10 45
2 50 129	9 10 12 27 57 103
67	86 101 150 239 307 385
57	15 27 30 32 41 45 53 54 116 295
123	15 47 66 68 219 578
11 49	15 25 32 33 37 54 94 100 102 275
44	15 24 75 119 164 216
7	16 23 30 43 51 52 53 72 106 116 118 175
33	8 21 60 95 127 264
6 15	187 455
0	7 15 27 46 135
1 64	18 41 100 102 116 118 295 372 373
40	15 24 27 68 71 91 103 116 148 149 207
25	73 171
348	0 2 15 16 32 54 68 153 202
3 5 20 24 68 83	15 38 71 85 118 234 251
89	28 32 33 39 40 54 90 116 186 461
15 120	30 41 45 51 75
0 1 17	15 17 23 24 37 38 50 80 96 100 102 127 150 161 166 212 240 265 404
0	15 38 41 71 161 203 234
0 6 11 49 112	0 2 6 7 17 31 33 38 54 67 71 81 90 94 95 101 172 212
0 36	38 44 89
25	2 15 17 27 341 398 494
44 170 172	8 48 58 60 124 140 175 264 538
83	16 41 57 66 76 87 91 116 138
103	0 15 16 17 27 32 33 41 45 68 71 77 78 80 89 112 119 120 162 203 211 216 434
12 68 257	8 38 67
99	91 381
1	10 234
1	41 85 95 144
85	78 83 92 111 118 120 187
105	68 78 111 350
68	15 44 80
0 44	15 27 41 64 69 78 84 85 116 118 119 120 135 156 197 207 218 233 414
7 52	48 50 60 92 96 321
95	50 59 60 190 206 214
43 78 153	27 61 78 83 90 91 94 109 110 111 184
23	208
95	15 16 41 68 71 108 116
0 193	0 15 28 32 33 38 46 90 94 118 148 298 349
0 7	7 15 37 44 46 148
54	0 32 39 41 54 61 90 94 122 321
19	16 310
108 333	8 15 27 41 69 116 119 158 162 216 264
0	90 143 173
11	15 32 41 89 90 94 116 275
17	67 208 259 396
251	197 414
17 53	696
105	83 118 147 350
44	27 41 71 78 80 112 116 133 161 203
6	30 51 53 118 424
7	15 27 37 41 116
53	15 39 40 41 42 48 60 83 96 153 165
64	41 372 373
80	67 89 100 101 102 156
123	8 17 47
44	16 83 87 372
177	11 18 23 27 105 107 109 237
95	44 239 393
63 80	116 135 208 218
68 90	15 80 100 102 272 295
36	148 149
7	7 15 27 45 46
85	10
154	8 15 27 38 41 66 78 85 86 116 156 248 250
79	0 1 6 15 16 28 33 37 39 61 101 153 180 181 202
1 32	0 1 2 7 15 76 101 161
5 50 83 199	15 38 51 71 85 89 251
23	16 25 32 41 83 91
1	18 23 27 37 133 142 295 300 301 433
80	34
164	422
32	15 25 74
19	15 27 116
0	15 41 71 85 89
6 15 108	15 24 28 30 116 239 300 301
1	6 12 15 66 80 138 189 205 386
0 6 15	15 17 24 28 32 87 94 150 197 207
1 15 99	15 90 116 117 118 280 366 383
37	15 18 23 27 37 71 80 100 102 114 133 205 295 433
80	24 27 87
46	17 25 144
6	8 15 16 49 505
89	16 61 94 107 243
10 55 78 88	24 51 68 275
49 76 80	15 27 51 89 116 251
0 7	12 44 46 71 89 381
0	15 23 26 41 45 46 54 71 116 156
0 1 3 7 11 12 21 37 55 68 78 83	0 23 25 29 38 46 71 89 101 161
48	8 9 12 15 16 17 27 32 49 64 66 100 102 109 110 138 148 149 159 160 185 223 289 333 334
6	213 214 277
27 36 44 109	16 52 77 91 108 109 111 200 227 383
1	15 18 23 38 66 85 100 102 138 189 254
7	2 4 6 23 54 59 68 80 166 177
46	15 16 27 32 33 38 41 54 61 68 90 94 116
27 109	243 293
52	190 611
93	46 130
6	16 33 51 83 87 143 173
0 11 21 49	37 83 90
89	391
62 70 99	15 41 45 57 83 90 118
1 37 43	85 95 127
0	170
161	10 44 68 157 189 229 249 297 528
16	33 67 85 132 157 212 307
150	8 12 15 38 41 66 67 71
15	15 27 41 75 80 116 118 119 233
10 11	0 15 32 54 71 94
48	18 148 149 227
33	35 90 93 95
25	306
6	8 78 111
0	7 12 33 46
25	2 3 4 5 15 17 32 38 54 71 94 341 374
6 14 27 29 109	67
1	12 26 37 41 85 100 102 203 205 362 366
1 43 80	220
6 63	41 116 118 208
15	15 16 61 89 90 111 118
257	3 5 6 8 15 21 25 46 59 71 80 103 155 264 512
92	32 44 87
74	21 60 132
1	27 85 118
43	15 27 45 113 115
1 83	15 18 24 46 85 100 102 189 386 515
6	15 69 78 83 84 87 162 191 337 380
15	27 30 45 54 80 85 114 116 161
6 104	120 191
117	7 15 61
66	23 38 67 100 102 135 193 194 195 218 495
1 15	16 69 78 120 124 162 191
45	15 16 18 27 41 68 83 89 91 112 116
6	0 6 15 32 38 54 80 103 148
15 17 57	27 33 54 83 90 93 100 102 109 116 165 180 181 298 346 411
42 150	41 73 211
1 9 17	151 155
1	15 27 41 71 156 203
1	18 295
53	39 48 83 85 94 127 153 165 186
19	15 41 78 116 118 119 233
64	15 116 210 211 277
125	8 9 38 67 130 385 430
37	93 100 102
78	0 6 15 54 80 153 155
49 76 117 119	16 41 54 68 94 262
21 67	78 186
67	54 83 111 118 203 277 285 297 562
6	46 83 85 96 118 143 165 186 362
128	6 16 38 71 101 202
91	172 534
6	8 16 189
99	51 156
195	15 16 23 24 27 68 98 148 223 262 451 530
6 15 28	15 17 24 27 30 32 33 54 71 78 80 81 84 85 87 94 116 119 176 182 204 207 316 317
64	8 16 32 38 101 136
50	6 32 33 40 60 75 81 124 250 301 382 573
53	14 15 27 41 78 81 84 116 160 317
73	92
0 55	39 69 78 83 85 90 96 153 165 362
11 49	15 37 51 85 86 100 102 251 275
0 80 83	116
25	27 41 49 297 372
50	2 15 24 69
15	41 51 54 116
132	54 96
9	155 292
6 74	16 24 32 180 181 195 202
0	15 16 28 32 33 46 54 83 87 90 94 136
1 8 9 17	67 68 91 326
27	15 24 27 28 30 41 85 116 156
92	280 306
25	140
28	48 60 75 78 125
24	15 27 41 48 83 87 116 187 280
48	252
57	11 16 32 38 41 52 68 87 116 185 219
94	16 59 107 151
145	2 15 27 38 152 210 339
58 68	7 33 46 68 148 271 300 301
4 6 7 12 14 21 46 51 57 60 83 105	15 30 38 67 71 89 156
7 59	23 29 76 88 135 218
7	30 51 78 118 119 187 191 233 414
40	15 41 51 83 85 116 118 119 161 233
127	107
11 12 43	15 24 32 41 54 85 87 101 116 171
30	18 27 30 41 51 116
0 7	405
49	0 7 15 54 71 203 262
6	16 23 27 41 72 111 116 189
1 156	15 27 41 51 75 78 80 85 116 119 120 121 161
48	15 24 30 69 75 90 119 121
1	8 67 71 89 101 120 142 228
12 45	66 71 103
1	15 16 45 90 93 100 102 118 183 295 366
37	78 83 116 118
66	2 38 67 68 99 251
1	6 10 27 41 51 57 60 71 78 80 100 102 116 136 156 160 203 210 424
6	27 41 118 120 280 383
37	22
6 74	67
68	274 676
59	46 88 189
15	81 84 116
25	48 95
105	15 16 69 78 164 278 279
50	40 60 83 94 106 109 110 146 184 227 250
13 43 67	16 27 32 41 63 91 275
64	16 41 66 76 80
18 61	16 23 52 68 89 112 137 249 369
43 55 73 154 267	0 2 6 15 25 54 67 74 80 127 151 153
64	83 271 280 383
73	130 243
67	0 15 16 28 32 37 39 40 41 48 54 90 98 110 124 173 186
1	15 25 28 38 46 54 68 85 156
112	25 50 57 60 83 153 165 239 309
19 68	8 66 68 107 239
127	107 314
68	7 15 41
54 112 117	50 206 244
13 52	17 24 46 67 78 87 122
91	77 127 131
18 61	16 106 116 151 189
1 20 46 83	2 4 6 8 9 15 16 38 42 44 46 48 50 54 60 66 67 80 101 124 130
17	44 45 54 59 89 101 148 299
0 13 15 50	32 33 39 83 85 90 96 165 173 186
12	7 15 18 66 212
1	41 80 100 102
38 99	11 15 27 41 116 275
1 55 58 207	15 18 37 100 102
0 14 21 54	68 147
176	270
9 68 93 142 252	15 27 41 45 255 295 437
82 107	15 17 24 27 64 68 71 85 116 144 659
6	16 116
7 49 57	15 16 68 120 156
20 30 35	23 72 77 83 106 107 146 186 227 238 327 394 549
1 55 116	15 66 80 138 212 366
9	80
99	16 24 77 85 100 102 198 239 240 265 287 353 354 355
25	8 157 243 270 448
17 68	44 45 56 76 89 101 103
51 54	49 57 67
7 55 58 76 78	15 27 32 41 54 94 116
80	25 27 41 44 112 259
7 280	15 25 41 45 55 59
12 63	9 15 44 135 208
43 74	15 24 28 30 84 116 439
104	8 15 17 38 41 116 118
12	75 78 81 83 85 147 176 254 316 317
34	15 26 41 45 49 89 101
18	10 16 137 189 219 248 261
15 120	16 27 41 57 90 107 109 137
6	118 143
99	18 27 41 54 83 91 106 109 110 146 184 185 210 227 283 327 429
1	6 23 29 37 79 80 82 256 263 272 700
134	9 12 16
1	15 27 66 80 108 116 160 178 295 353 354 355
105	8 30 78 84 164 222
54	15 32 37 61 67
40	27 30 38 41 67 89 90 111 116 118 142 143 156 193 195
22 43	116 135 218
9	15 16 18 41 45 178
117	15 30 85 284
0 11 146 155	24 30 51 71 80 94 153
6 7	48 60 107 222 485
80	6 15 27 76 88 116 135 159 179 218
0 55	186
46	10 15 180 181 323
36	16 91 109 149 180 185 372 373 662
27	9 15 16 101 228 495
12 17 49 350	2 6 15 34 43 46 101 110 153 155 177 268
112	16 32 57 68 151 239 250 367 368 422
1 21	18 39 75 78 85 93 100 102 322 366
54	0 349
0	4 9 27 36 54 76 97
54	41 85 108 116
183	15 17 24 30 38 54 80 85 108 161
6	48 60 75 77 78 124 125
6	8 15 27 41 69 78 83 108 135 160 284
0 46 83	2 24 44 46 50 67 78 81 124 130 234 235 317
68	41 45 59 68 89 211
16	67 270
226	48 127 130 131
1 55 88	6 15 23 24 37 100 102 108
29	16 23 30 68 72 83 89 111 112 116 118 285 369
14	8 12 41 44 67 89 101 112 264
53	14 27 39 40 41 78
6 64 85 106	118
4	8 15 36 46 48 49 50 56 103 264 347 390
105	15 16 24 69 78 119 164
27	11 16 53 60 83 87 91 136 263 271 314 327 351 369 437 448
20 83	109 372
1 64	10 27 61 91 100 102 120 135 180 258 283 300 301 372 373 387
54	39 41 57 58 66 68 86 89 138
9	189
1 17 83 207	15 18 23 41 100 102 178 189
6	16 18 27 67 71 78 80 112 113 115 120 191
57	15 16 24 41 64 89 116 185
15	51 120 161 248
6 85	16 30 51 53 78 83 111 116 117 119 233
19 22 68	7 11 16 63 66 98 156 223 239 332 374 375 511
73	9 46 127
77	46 98 257
38	15 67 180 181
21 62	9 12 15 44 51 98 178 347
0 1 10 11 49 55 199	24 54 94 99
2	107 120 257
7 53	40 41 56 58 75 83 96 144 153 165 173
20	6 33 88 306 376
123	15 16 33 38 89 91 137
1	15 27 49 66 68 80 103 189 295
32 37	17 22 23 29 38 100 102 133 287 353 354 355
0 7	92
6	48 50 60 124 130 131 383
66	15 30 51 75 78 85 116 118
36	16 24 68 202 204
24 41	16 85 108 118 147 191 206
58 68 90	15 26 54
1	15 16 23 24 29 38 44 68 138 147 189 251 295 424
23	483
1	24 27 135 146 160 185 322
1	24 48 153 159 175
21	15 33 38 54 68 94
1 44	48
7 83	0 6 15 38 71 80 101 161
30	16 27 71 83 89 135 187 348
1	16 24 27 28 68 73 75 89 136 171 200 202 227
1	12 15 23 38 80 161
7 66	15 27 71 228 463 464
0	15 16 17 27 46 85 142 148 161
9	38 41 189
54	11 15 16 38 46 53 67 89 90 107 118
28	14 30 43 78 81 316 317
0	35 81 83 96 143 165 199
113	0 1 2 38 54 101 228 349 471
16	73 78 124 157 171 243 363
1	578
48	37 67 89
95	16 17 68 69 71 77 78 86
0	15 17 27 31 38 42 54 66 71 81 135 155 248 255 325 393
48	10 14 15 16 27 31 32 38 71 80 101
74	8 206
17 44 48 68	27 41 71 116
117	15 41 116
1	15 23 26 29 37 100 102
25	60 93
8	16 41 83 91 135 284
1 80	16 18 23 29 37 41 67 75 90 93 118 120 287 346
1	15 74 80 103
14 17 112	12 15 25 38 44 46 71 89 100 101 102
0 54 58	15 48 60 75 77 78 107 126 146 164 173 202 209 295 394 498 616 692
6 106	32 68 116 137 185 223
60	15 17 27 80 85 248
15	15 17 118 119 164 216
36	48 60 75 83 118 124 143 318
19 22	41 50 75 108 125 130 196
9	10
21 68 99	41 51 66 177 251 252 253
15	15 31 75 78 81 316
8	16 41 58 68 89 189
51	15 67 156
91	16 91 103 160
20 43	1 27 63 109 116 154 160 223 290 371 397 404 503 527
48	23 41 75 85 96
53 125	15 37 39 40 41 153
3	15 27 41 71 78 112 116 180 181
1 172	7 46 256 295
27 109	16 51
7	7 25 38 45 67
14 83	15 26 54
1	15 16 18 26 32 66 68 87 116
23 316	15 16 17 24 28 30 32 33 78 80 85 89 100 102 108 118
15 146	8 24 27 81 84 85 111 119 248 271 351 626 683
9	17 32 47 169 219 270
192	8 27 32 57 101 202 213 250
1 17 32	2 8 15 37 44 76 86 100 102
15	7 15 34 46 51 85 89
1	0 15 16 17 27 33 41 45 71 77 78 80 89 112 119 120 203 211 216 434
36	17 18 27 41 54 78 83 91 106 109 110 119 120 135 137 184 187 210 216 226 227 258 300 301 316 327
28	15 17 27 30 80 207 245 316
78 117 132	15 16 67 89 90 111 118 124
6	16 30 41 51 117 119 233
41 82	483
6	15 16 30 78 89 120 156
25	2 4 6 15 38 80 103 212 341 466
0 1 12	2 6 15 23 43 80 100 102 148 166
15 24 107	75 84 120
78 100	37 41 57 89 90 94 101 116 250
80	15 23 24 29 51 69 114
0 11 49	37
29 94 317	16 25 32 38 52 101 107
34	9 12 15 16 27 41 54 57 61 68 83 91 94 109 137 149 174 185 203 316 427
104	17 30 51 75 116 119 187 216
68 90	11 66 71 112 202 326 347
1	45 90 118 374 375
53	6 37 40 48 51 60 73 83 96 124 153
24 55 67 84	15 17 32 33 37 41 80 116 118 204
1	12 15 24 27 38 66 80 100 102
1	15 16 18 27 32 41 45 90 100 102 108 160 185 189 210 256
17 68 83	9 38 44 85
19 150	16 27 32 41 48 56 57 66 106 108 210 211 245 250 367 368 402 473 565
92	8 15 68 83
51	15 27 41 48 60 160
6	15 16 53 77 78 83 107 118 119 171 216 280
66	162 191
0 36	48 60 73 130 131 171 335
18 232	16 32 89
1	49 58 79 82 86 262
226	127 130
41	24 27 28 84 85 87 150 207
10 105	17 30 38 68 80 120 135 150 239
43	15 23 67 71
36	15 16 17 54 76 80 85 100 102 202 204
12	8 46 68 144 159 203 234 246 255
105	14 24 27 41 78 119 216 278 279
0 11	15 17 24 30 61 76 81 85 101 103 150 197 198 207 317
45	15 16 27 41 64 87 116 160 283
27 109	10 52 89
134	41 83 116 189 251 284
44	15 30 51 182
44	16 18 27 41 48 60 77 109 110 135 136 316 327 372 387 457
68	11 23 27 41 45 91 105 107 149
6 20 24	6 15 24 67 81 84 187 317 318 352 579
6	187 280
1	12 15 23 29 66 80 100 102
53	15 28 37 39 48 60 67 75 124 125
66 68	30 44 156
57	15 32 46 54 83 87 135 300 301
36 80	39 40 41 48 50 54 60 83 124 126 130 153 159 165 250
0 11 55 155	0 54 230 718
29	16 32 53 83 107 349
25	11 107
2 25 89	23 452
5 15 41	15 35 77 78 83 87 307
36	15 18 27 91 146
4 20 44 68 90	6 15 16 71 87 101
27 109	52 87 204
70	15 41 45 57 83 90 118
103	109 160 226 372
285	15 41 107 118
6	24 75 78 118 197 206
63	15 27 38 41 54 71 85 161 203
43	15 118 119 197 233
57	16 27 135 148 160
1 19 22	15 32 63 66 101 154 180 181 202 239 275
0	2 8 12 16 24 38 54 80 94 103 133 135 298 340
7	2 8 15 25 38 44 46 66 80
37	16 24 32 37 46 100 102 116 147 171
24	15 24 41 75 84 116 117 118 119 207 216 275 383
1	12 15
6	24 84 189
267	21 46 127 130
0	16 59 68 110 148 341
1 110	8 40 50 58 80 85 103 124 126 153 156 206 207 220 243 244 272 341
7 63	8 36 48 50 60 75 78 92 95 124 127 228 333 334
195	8 15 16 23 27 63 64 116 219 223 239 251 284 415 451 581
0 48	6 32 58 124 144 155 301 382 403
53	15 27 33 39 40 41 54
66	75
4	15 25 49 67 74 103 144 178
14 44	8 12 71 158 203 221 484
0 15 17 40 41 71	41 51 111 251
105	9 17 67 69 78 87 120
1 181	10 16 67 89 101 340
68	12 15 25 38 45 89 101 161
0 12	0 15 25 38 66 103 212 299
0 14	15 17 27 38 46 54 71 89 101 148 161 299
123	8 15 16 17 25 32 38 68 89 203 286
57	7 8 12 15 38 44 48 50 59 124 126 130 144 228 231 498
183	8 15 124 130 131 201 220 372 457
9	15 41 45 118 189
91	22 51 77 127 131
54	11 15 42 46 53 67 88 107 118 271 275 362 376 423 437
17 55 62	12 23 41 74 93 120 133 205
123	0 15 38 47 68 155 219 274
43	100 102 251 287
15	24 78 111 118 156
8	41 247 338
3	25 27 41 45 46 49 89 101
150	2 8 23 26 38 80 103 177 205
1	85 95 124 206
1	24 30 41 75 85 90
6	15 27 41 68 86 89 116 160 291
247	15 68 71 87 91 156
14 110	8 14 24 27 81 135 150 158 160 197 207 291 317
6 18 20 31 35 177	15 16 89 111 118
0 7	17 41 80 112 120 161
81	15 27 30 78 83 116 118 182 316
25	11 60 108 118 124 169 194 195 341 353 354 355 372 374 375
80	15 25 41 67 71 259
7	39 42 45 48 49 124
15 54 121	2 27 30 41 71 79 80 82 111 143 186 206 295
0	7 12 15 37 46
25 62 76	2 15 16 17 25 38 49 71 76 77 78 89 103 374
6 95 104	24 75 77 78 87 135 187 204 282
54	15 27 38 41 45 49
15	15 30 41 51 75 80 116
88	15 24 27 41 54 78 83 94 116 204
25	16 73 83 157 165 171 200 202 270 305 311 318 365 405
0 49	7 15 17 28 32 33 54 71 87 94 100 102 204
77	21 32 60 83 127 165 298
15	27 85 248
33	8 15 38 46 69 176
72 73	95 127 168
104	27 67 83 85 90 100 102 161 287
0	9 15 16 24 25 32 41 85 90 116 298
7	15 22 48 124 362
24	15 27 49 60 67 78 112 180 181
11 21	16 27 41 68 91 116 137 185
57	30 51 69 78 84 191 197 207
25	48
22	15 48 67 126 159 212 362
0	40 83
2	23 29 100 102
17	48 60 131
25	40
154	15 16 25 37 38 54 61 67 74 77 78 81
44	9 16 18 41 66 91 138 139 160 185
4 12 46	66
7 56	12 15 46 89 275
23	106
9	16 41 147 151 261
7	15 16 25 28 54 71 94 298
44	16 24 45 107 109 116 138 139 160 185 237 258 283 327 331
15 117	48 50 124 126 130
68 90	15 46 67 71 112 259
77	61 90 484
1 3 37 43	16 27 41 68 71 116 160 291
4	2 8 15 25 38 41 71 80 86 153 294
0	15 46
276	120 158 421 484
15	0 1 2 3 5 7 8 15 17 30 69 80 150 161 197
75	151
60	15 24 41
8 125	10 16 32 89 101
37 83	6 13 15 66 80 138 156 248 272 275 347 518
12 44 68 90	15 26 49 71 101
6	73 75 77 78 119 206 216 242
15	15 27 81 84
7 52	8 21 60 127 264
113	0 3 5 15 67 299
53	40 83
8	10 16 49 89 101
6 27 109	15 16 18 28 33 41 57 83 106 108 157 202
57	41 68 78 89 116 118 119 216
144	27 61 68 85 89 90 110 116 118 135 184 210
121	32 41 75 78 164 182 206 207
127	15 25 27 41 64 71 116 164
67	15 40 54 78 83 85 165 186
30 142	15 16 17 27 30 39 41 51 61 77 78 83 85 91 94 119 120 121 165 187 191 226 227 233 383
0 177 182	118 143
1	15 24 38 44 45 80 85 212
0 48 55	0 1 6 15 32 33 54 90 94 148 153
1 12 17	2 6 15 39 40 42 48 50 54 58 59 60 85 94 124 126 129 130 152 153 159 196 212 230 650
117	15 27 37 38 54 59 83 94 211 299
11 36 76 155 221 256	16 23 40 42 72 153
1	118 377
110	155
37	13 15 18 37 46 65 66 100 102 103 212 234 252 253
6 104	15 24 41 51 75 81 116 119 164 207 216
25	15 17 32 38 71 80 89 94 114 161
171	15 24 30 75 80 83 87 163 187 191 305
28	30 51 79 82 111 117 119 216
43	9 15 41 54 83 87 133 150 187 257 361
105 165	17 30 67 89 120
31	119 233
17 52 53 54	39 40 48 50 54 58 60 83 94 124 130 153 165 272
112	2 3 4 5 11 13 26 67 73 76 171 511
110	8 9 24 69 120 162 191 221 348 484
77	0 33 52 90 257 300 301
6	15 16 27 116 189
0	21 33 39 54 83 116 165
113	8 9 12 15 41 68 299
13	1 39 49 50 58 60 83 92 95 117 124 153 163 165 296
5	15 36 38 41
68 105	8 189
63	162 191 193
15	30 41 51 85 116 117 119 120 216
16 25	2 4 15 16 33 54 73 77 94 171 172 202 246 311 340 511
0	15 16 27 64 68 116 147 223
12 60	24 38 76 110 135 150 197
0	46 51 99
5 20 68 83 165 166	8 9 27 38 67 97 264 481
0 43 67	6 16 39 40 73 91 107 143 153 155 173 174 190 255
25	48 95 124 159 483
123	77 87 204
25	345
346	17 24 27 38 44 46 85 122 127 212
31	15 16 30 33 41 46 51 54 80 89 90 111 116 118 143 210 221 263 298 385
44	11 18 37 85 116 210 223 251 315
123	15 83 89 116 189 275
9	16 24 32 38 44 47 89 101 204 249 292
25	23 60 105 112 124 146
9 54 112	15 25 46 49 59 75 77 78 88 103 146 362 380
125 158	6 9 15 127 130 132 151
32	0 1 27 34 54 55 97 203 529
6	16 89 118
50	206
34	2 16 28 32 33 78 90 180 187 234 423
26	8 9 14 30 31 38
144	16 136 350 358 720
1 37	80 178 280 352 386
15	51 156 251 447
24 99	15 41 75 85 86 116 118
7 52	40 83 88 165 206 243
6	25 36 44 228
0 1	15 30 46 51 89 100 101 102 161
54	78 87 95 144
54	8 40 95 144 147 519
0 55 246	15 33 54 68 122 148 300 301 303 304 319 527 573
25	95 168
67	15 25 37 38 41 46 54 59 61 83 89 116 133
53 54	39 40 54 57 60 73 83 96 153 159 165 190 211 365
1	18 118 193 295 366
6	15 27 51 68 83 108 251 284
0	8 36 189
6	60 77 78 171 200
110	21 75 221 348
4	12 15 17 41 45 71 89 101
53 57	15 17 41 156
49	24 27 33 41 69 87 116 204
1 21	15 23 26 29 33 41 100 102 295
40	8 15 16 89 219
1	15 24 27 51 71 85
4	23 26 29 37 74 256 263 433
1	13 15 27 66 80 138 295 347 366
1	15 18 23 37 67 76 433
0	126 243
9	9 372 373
26	0 8 17 219 249
35 45 85	27 60 61 71 78 81 91 94 109 112 137 184
119 161	12 15 32 57 109 146 299 300 301
7	7 38 44 45 46 71
233	126 509
281	9 11 36 41 45 83 90 109 118 135
54	39 48 50 51 83 159 165 250 422
14 44 48 68 83 90	6 15 16 27 68 71 87 116
111	1 15 16 30 32 33 41 46 54 80 83 89 116 118 210 221 263 298 304 385
7 11 25	2 38 49 67 74 78 89 103 297 374 375
9 17 150	10 15 16 24 27 45 85
17 84	15 25 45 49 54 61 76 103 133
1 4 6 23 43 48 111	16 69 78 93 101 108 151 186 200 202 261 446 531
54	85 95 296
0 7 129 170	180
0 15	15 24 27 32 33 41 64 85 111
56	15 17 27 71 116 212
44	15 45 49 56 116
48	17 27 41 59 71 89 101 112 116 120 180 181 211
7 14 17 68 83	2 15 44 54 71
99	16 18 27 41 83 110 116 137 372 373 385
74	2 15 76 120 156 405
136	0 1 6 15 28 32 40 54 94 106 153 173 186 203
26	16 83
15	41 53 78 81 84 107 116 150 270
0 1 134	46 51 92 96
6	15 16 27 41 89 101 116 118 119 216
36	124
36	16 91 101 137
6	8 16 118 189
84	16 17 54 59 61 90
17	7 15 45 71 79 82
7 15	33 60 73 78
44	32 41 54
54 67 117	7 15 25 37 54 59 61
15	75 85 120
54	15 38 42 46 203 296
54	8 42 56 57 85 153
7	15 26 41 59 71
6 31	15 16 32 38 64 65 68 84 116 137 154 185 272
7	60 83 88 96 124 144 153 165
15	118 119 216
29	16 18 25 189 270 510 528 561
1 37	15 23 37 74 113 115 119 120 233
150	15 16 41 64 66 68 78 210
15	8 24 28 38 111
78	11 28 54 135
165 166	18 71 144 152 643 670
59	88
8	118
23	140
91 121	48 50 60 77 78
6	15 16 32 78 87
13	48 57 305 306 340
28 118	15 111 187 316
59 219	23 76 218
0 7 68	7 8 12 38 41 44 46
1	15 24 41 80 85 100 102 142 183 189
68	15 203
27 56	15 38 54 71 113 115 117 118
9	8 15 472
15 99	30 41 83 85 111 118 156
9 17 46 236	8 38 67
37	37 46 85 90 100 102 116
15 24	15 24 51 75 119 121
42	109 226
1 50	27 66 135 160 300 301
36	9 12 18 149 185
15	15 27 46 116
1 4 83	15 64 66 178 262 414
54	126
1	12 15 17 23 29 38 66 80 86 100 102 161 212 240 256 265
54	48 93 129
15	118
6	17 32 84 87
68	15 27 41 80 100 102 183
19	11 18 27 41 56 68 316
14 68 90	41 45 234
9 123	15 16 62 63 64 68 116 189 219 309
1 4 37	6 12 15 16 41 44 45 80 178 212
1 7 15 55	7 15 17 24 27 28 41 80 85 94 161 404
21	54 63 80 116 386
0	0 6 15 33 37 38 39 40 54 90 94 153
0 7 10 49	15 24 28 32 33 51 54 90 94 99
78	9 15 16 25 33 37 69 71 119 233 298
11 21 43 56 81	27 81 85 116
19 42 58	10 18 109 126 239 250 371 397 498 504 558
33 77	32 33 46 90 257
17	15 27 41 73 119 121 124 130 201
54	19 21 58 73 127 158 243 309
52	190 243
0 7	37 39 153
7	15 41 66 71 103
19 22 116	60 111 130 250 309 332 652
26	16
54 57	50 60 124 146 243
157	12 15 16 69 71 234
66	15 30 64 68 120 251 275
103	9 91 135 154 159 172 218 275 353 354 355 385 592 637
14	67 203
6 163	77 120 187 283 394
66	15 24 28 32 38 51 71 85 94 156
1	15 95 243 366
80	17 23 27 29 76 120 135 179
6	28 48 50 75 77 78 124 125
17	7 15 25 46 67 362
15 53	32 85 90 383
1	12 95 96 189 295 366
12	7 15 24 28 32 33 38 54 83 87 90 94
0 68 78 95	7 25 26 59 103 161 211
8 9	27 45 248
7 52	39 49 50 60 83 92 96 165
1	83 85 95 96 118 165 362
298	0 8 16 37 44 67 101
43	18 54 68 77 87 116 154
10 17 49	15 34 46 51 100 102 251
27 109	477
28	15 17 23 26 41 45 71 80 101 116
240	2 8 10 15 16 38 64 71 80 151 180 181 202 228 340 374
1	12 15 41 71 80 83 112 203 234
36 168	180 185 283
55	21 90 403 471
174	11 69 162 191 239 311 374
68	16 27 41 54 59 61 83 89 100 101 102 120 133 210 211 387
7	15 58 362
15 23 27 43 58 61 106 111 232	15 16 27 32 33 41 53 68 116 171 263 298
40	15 51 119 233
25	15 16 32 41 54 94
30	15 41 78 85 86 118
199	41 83 111 118 206
9	222 439
1	18 83
1	8 15 24 27 41 57 66 116 212
